date,final,seasonal,seasonal.adjustment,trend,irregular,adjustment.factor,adjustment.ratio,residual
2010-03-01,138802.322564708,1.13954354022246,138802.322564708,137735.115361772,1.00774825795247,1.18785476318767,1.18785476318767,0.0446468839046963
2010-04-01,141825.686090311,0.981153972019126,141825.686090311,138258.654852566,1.02579969580601,0.982875555498708,0.982875555498708,0.039606006375592
2010-05-01,133079.953626718,0.953302045077427,133079.953626718,138735.344692892,0.959236119110861,0.952510100473547,0.952510100473547,-0.0506631771586527
2010-06-01,151270.88946772,0.955697664719303,151270.88946772,139388.962573723,1.08524295377916,0.954816888485485,0.954816888485485,0.00968269175697788
2010-07-01,140485.386269843,0.95420967941416,140485.386269843,140166.300192896,1.00227648212522,0.934033094004224,0.934033094004225,0.016997213853336
2010-08-01,142153.330923768,0.944925640242272,142153.330923768,140908.837150553,1.00883190719887,0.953076506330023,0.953076506330023,0.0315486823861315
2010-09-01,142422.098955392,0.924942482032534,142422.098955392,141577.308074423,1.00596699352784,0.927468426380745,0.927468426380745,0.0201274799085993
2010-10-01,144526.838992772,0.937536622417885,144526.838992772,142134.878537942,1.01682880711219,0.908495618634313,0.908495618634314,0.0255342721427773
2010-11-01,144870.314490978,0.931291167845728,144870.314490978,142523.960627519,1.01646287300134,0.958443422228144,0.958443422228144,0.0246609200340147
2010-12-01,144433.020532144,1.15945791938561,144433.020532144,142726.050527806,1.0119597648644,1.17643458105333,1.17643458105334,0.00389895704141073
2011-01-01,141389.849740123,1.08242663757762,141389.849740123,142836.819588997,0.989869769902207,1.08152742421796,1.08152742421796,-0.038600171929028
2011-02-01,141975.671851403,1.02964590860228,141975.671851403,142996.572891992,0.992860660784085,1.02053399790668,1.02053399790668,-0.00954541022536059
2011-03-01,142943.367387861,1.14639833676699,142943.367387861,143239.528640517,0.997932405562444,1.13388262052209,1.13388262052209,0.0147726306181414
2011-04-01,142885.716474533,0.979756809804918,142885.716474533,143533.117975038,0.99548953224428,0.968732238709602,0.968732238709602,-0.0142799851134545
2011-05-01,145208.648621737,0.956737972644817,145208.648621737,143833.780974014,1.00955872562352,0.96499073113076,0.964990731130759,0.0225499970910293
2011-06-01,143992.341363615,0.954153501230165,143992.341363615,144093.974319781,0.999294675876313,0.956759218548352,0.956759218548352,-0.0125483278654433
2011-07-01,143077.363815528,0.953619677008682,143077.363815528,144359.088504527,0.991121274716564,0.924080486767052,0.924080486767052,-0.0163288843853308
2011-08-01,144484.300315353,0.946060947575629,144484.300315353,144688.944610698,0.998585625903238,0.98616942940519,0.986169429405191,-0.000196613162869277
2011-09-01,145569.513731353,0.925150404927153,145569.513731353,145047.283370329,1.00360041462956,0.926773721652838,0.926773721652837,0.0023025570633666
2011-10-01,147218.387120169,0.935232219028337,147218.387120169,145350.912577022,1.01284804140571,0.934455285722614,0.934455285722614,0.00241152921978484
2011-11-01,144076.924391584,0.931521059861173,144076.924391584,145599.431593852,0.989543178942378,0.930662564919609,0.93066256491961,-0.0158056593441246
2011-12-01,143245.677094019,1.15727951340297,143245.677094019,145935.539652245,0.981568146014081,1.13280905428996,1.13280905428996,-0.025977099752661
2012-01-01,146129.524188258,1.07706744050916,146129.524188258,146432.211436502,0.997932918957686,1.08635815302789,1.08635815302789,-0.00792559066214687
2012-02-01,147737.858700904,1.03043294492148,147737.858700904,146989.390494499,1.00509198795837,1.07139768636048,1.07139768636048,0.0190000538936467
2012-03-01,147290.863342846,1.15381553788102,147290.863342846,147531.034332758,0.998372064623568,1.12941832388329,1.12941832388329,0.0241015291739152
2012-04-01,148459.772862216,0.978527662160695,148459.772862216,148063.112094958,1.002678997906,1.0005875472938,1.0005875472938,0.00227508485983022
2012-05-01,150635.589576677,0.959822837959789,150635.589576677,148543.189851003,1.0140861370203,0.949344045466804,0.949344045466804,0.0259588949500226
2012-06-01,147525.09644356,0.95313414843107,147525.09644356,148960.297519167,0.990365210733935,0.942409144963276,0.942409144963276,-0.0163015937844627
2012-07-01,149628.893813103,0.954243295465643,149628.893813103,149393.584719439,1.00157509503575,0.962474535031203,0.962474535031203,0.00561996967956504
2012-08-01,151447.376008668,0.946917902711022,151447.376008668,149817.178411951,1.01088124615613,0.960782575669533,0.960782575669533,0.0144354320058033
2012-09-01,150523.667053966,0.924627946311735,150523.667053966,150162.135574119,1.00240760747351,0.885468727998869,0.885468727998868,-0.00274330336559567
2012-10-01,145132.704620886,0.931681284738283,145132.704620886,150579.777776768,0.963825998176483,0.971180137297019,0.971180137297019,-0.0525688943825643
2012-11-01,150153.212877088,0.932855322279944,150153.212877088,151257.508271812,0.99269923584395,0.934492158451918,0.934492158451918,0.0103284554173223
2012-12-01,157137.072458585,1.15670346273331,157137.072458585,152001.12696272,1.03378886458602,1.15574254476368,1.15574254476368,0.0478648383269379
2013-01-01,151692.537780003,1.07239276984628,151692.537780003,152576.056357254,0.994209323544306,1.06068500372343,1.06068500372343,-0.0160452743908134
2013-02-01,160458.529694276,1.03093248473276,160458.529694276,163093.45189115,0.983844095723522,1.02180918840769,1.02180918840769,-0.00882923728239397
2013-03-01,165886.261106342,1.16090553020437,165886.261106342,163787.780472296,1.0128121928754,1.12494548225649,1.12494548225649,0.0417699463796893
2013-04-01,162667.388635892,0.976990407262205,162667.388635892,164494.87478437,0.988890315574429,1.00547504556123,1.00547504556123,-0.0141817876239131
2013-05-01,166434.646406295,0.960256393082316,166434.646406295,165215.634686729,1.00737830727629,0.974316366822688,0.974316366822688,0.0154306245216681
2013-06-01,165175.724701537,0.953234926781252,165175.724701537,165945.955483089,0.995358544417007,0.912864164951941,0.912864164951941,0.00147453212518092
2013-07-01,166010.852254816,0.954730013736445,166010.852254816,166703.663587069,0.995844054549584,0.995206022714739,0.995206022714739,0.00382137057590515
2013-08-01,166908.813331363,0.946268934861474,166908.813331363,167526.943279571,0.996310265464722,0.92626025501165,0.92626025501165,0.00156456524937056
2013-09-01,169891.087759126,0.923416875222312,169891.087759126,168365.190811524,1.00906301914456,0.944234345167308,0.944234345167308,0.0156794310915467
2013-10-01,169951.051119781,0.93254063806809,169951.051119781,169139.395482169,1.00479873795989,0.922359696907779,0.922359696907779,0.0182025590570311
2013-11-01,172153.010500602,0.935059622361326,172153.010500602,169800.099812996,1.0138569452562,0.924537999871012,0.924537999871012,0.0257188084408561
2013-12-01,167855.767420403,1.15167018108385,167855.767420403,170401.233364945,0.985061927696903,1.16160441190953,1.16160441190953,-0.0324416462852077
2014-01-01,170599.727696273,1.06866280519306,170599.727696273,171076.056311476,0.997215690930264,1.0843100542888,1.0843100542888,-0.00509045628010548
2014-02-01,172899.398535437,1.03342888209201,172899.398535437,171807.47965485,1.00635547930033,1.02428349375491,1.02428349375491,0.0243125154789762
2014-03-01,175160.702074966,1.16547598383241,175160.702074966,172448.405377125,1.0157281634,1.16450777819274,1.16450777819274,0.0304730757334971
2014-04-01,171673.042027553,0.977070045370737,171673.042027553,172981.159363489,0.992437804551959,0.976169572233147,0.976169572233148,-0.010831067131413
2014-05-01,172755.195370093,0.959460526169086,172755.195370093,173531.828972116,0.995524546668913,0.939172912585458,0.939172912585459,-0.00885265099786865
2014-06-01,174920.013183322,0.954113573499032,174920.013183322,174130.578897427,1.00453357641658,0.975623068477286,0.975623068477286,0.00875344297866022
2014-07-01,174427.335003235,0.955825969713366,174427.335003235,174721.887048303,0.998314166301407,0.945390812724059,0.945390812724058,0.00063470991256178
2014-08-01,175528.29268421,0.945839906434844,175528.29268421,175307.501355851,1.00125945168719,0.916541701282508,0.916541701282508,-0.0010555985503852
2014-09-01,172103.686070566,0.921520212293364,172103.686070566,175977.676313778,0.977985899550667,0.948387589636379,0.948387589636379,-0.0304565201595126
2014-10-01,177975.410982144,0.933479780064368,177975.410982144,176790.986253322,1.00669957645422,0.947147693435655,0.947147693435655,0.0177766391395424
2014-11-01,182652.595451261,0.934929051832418,182652.595451261,177534.778410007,1.02882712382942,0.895333568055635,0.895333568055635,0.0329913885661225
2014-12-01,175639.546699709,1.14853237278352,175639.546699709,178092.546728022,0.986226262281154,1.19722467947105,1.19722467947105,-0.0251126842239119
2015-01-01,174801.423442049,1.06619737275823,174801.423442049,178736.38562849,0.977984548738613,1.04365282849359,1.04365282849359,-0.0270033975202807
2015-02-01,182033.812729954,1.03507928414897,182033.812729954,179556.518239513,1.01379673940401,1.02591929048393,1.02591929048393,0.0290415430875369
2015-03-01,179118.088324272,1.16731608542934,179118.088324272,180389.120821234,0.992953940397431,1.17738527679129,1.17738527679129,0.000431899499341728
2015-04-01,181451.104936468,0.978468227762032,181451.104936468,181223.4450343,1.00125623868437,0.981140346664376,0.981140346664377,0.01164052121323
2015-05-01,181961.067182706,0.95915678355438,181961.067182706,182082.978435811,0.999330463208853,0.929446076671908,0.929446076671908,0.00293936105828483
2015-06-01,183276.391108447,0.954512197963731,183276.391108447,182940.351499267,1.00183688074515,0.982341472958556,0.982341472958556,0.00755398042882495
2015-07-01,184650.950668285,0.9571903172329,184650.950668285,183771.474453795,1.00478570581808,0.971205397811155,0.971205397811155,0.0131382187877555
2015-08-01,186580.171451271,0.945135241002948,186580.171451271,184517.319329094,1.01117972085048,0.944350080876717,0.944350080876717,0.0107308217666418
2015-09-01,185667.841870231,0.922264239301997,185667.841870231,185147.64092989,1.00280965470437,0.921414275497266,0.921414275497266,0.00524171829561652
2015-10-01,184964.830358276,0.933507141706844,184964.830358276,185730.138182218,0.995879463443938,0.913768307589173,0.913768307589173,-0.0081651398718837
2015-11-01,185929.039453471,0.930777545601504,185929.039453471,186345.875317847,0.99776310656909,0.951760954179966,0.951760954179966,-0.0185840801169555
2015-12-01,190595.011025963,1.14761643828876,190595.011025963,186920.70017401,1.01965705696872,1.13508742351357,1.13508742351357,0.0217600303187722
2016-01-01,184712.40085231,1.06774776365867,184712.40085231,187408.687521315,0.98561279786617,1.0346733577071,1.0346733577071,-0.0134551382137348
2016-02-01,187065.36757151,1.03486972633778,187065.36757151,187956.921678151,0.995256604020321,1.10840399103131,1.10840399103131,-0.00791220756575512
2016-03-01,187204.632698206,1.17019343562358,187204.632698206,188636.582381164,0.992408950242408,1.1574179382051,1.1574179382051,1.48600752643201e-05
2016-04-01,188169.129642135,0.980114225274729,188169.129642135,189428.981488691,0.993349212793865,0.969085632413788,0.969085632413788,-0.00128418128068502
2016-05-01,192257.25917947,0.958772500975966,192257.25917947,190269.565176427,1.01044672594484,0.967042809168756,0.967042809168756,0.0119593238927151
2016-06-01,188658.266314017,0.954769150688749,188658.266314017,191110.424934593,0.987168891380911,0.957376549296639,0.957376549296638,-0.0130687180420233
2016-07-01,191230.227649285,0.957876825403663,191230.227649285,192037.54414279,0.995796048647111,0.928205766326523,0.928205766326522,0.0016205977120245
2016-08-01,196397.880327478,0.942287160600952,196397.880327478,192986.177228791,1.01767848427114,0.982235651822413,0.982235651822412,0.0143519432087648
2016-09-01,193223.775799773,0.923085350194206,193223.775799773,193824.768624742,0.996899298117401,0.924705043468105,0.924705043468105,0.00143398776896864
2016-10-01,195987.10575325,0.933617573052651,195987.10575325,194590.559112835,1.00717684684592,0.932841981095322,0.932841981095323,0.0105189565456553
2016-11-01,193134.036280512,0.926449347343399,193134.036280512,195361.417621814,0.988598663091119,0.925595526520037,0.925595526520037,-0.024859302027553
2016-12-01,192820.5249692,1.14453291189095,192820.5249692,196277.921602432,0.982385198472629,1.12033197728564,1.12033197728565,-0.0200318202063742
2017-01-01,201603.225378301,1.07161206852928,201603.225378301,197307.621598469,1.02177109908392,1.08085572337006,1.08085572337006,0.0481787662514865
2017-02-01,198647.163878712,1.0351099743857,198647.163878712,198226.213237811,1.00212358715845,1.02594970912565,1.02594970912565,0.00642936996598745
2017-03-01,183659.49647212,1.17476587936473,183659.49647212,199039.307095998,0.92272978213062,1.19196667858246,1.19196667858246,0.0134145803677283
2017-04-01,202489.83992896,0.982440026224304,202489.83992896,199789.881930373,1.01351398765793,0.940832389747735,0.940832389747736,0.0197485955780902
2017-05-01,197946.293941634,0.957408412089059,197946.293941634,200483.161759127,0.987346230001397,0.997997972410883,0.997997972410884,-0.0249570682635435
2017-06-01,204207.783612023,0.956365706389664,204207.783612023,201166.660199897,1.01511743252636,0.958043795096955,0.958043795096956,0.0203975100914661
2017-07-01,203349.718707146,0.958781593672352,203349.718707146,201743.878840116,1.007959794747,0.957985096997107,0.957985096997106,0.00402323699049168
2017-08-01,195849.262792725,0.937592147063046,195849.262792725,202331.314702902,0.967963179996657,0.927356056439269,0.92735605643927,-0.0587255849922316
2017-09-01,204261.678807448,0.924034428761415,204261.678807448,203147.924382689,1.00548247996204,0.913636865659578,0.913636865659579,0.0146776283545676
2017-10-01,202621.482862245,0.933041393424278,202621.482862245,204096.142835295,0.992774679851545,0.941089746784845,0.941089746784845,-0.0068906388467527
2017-11-01,200960.861825074,0.924164086231205,200960.861825074,205181.818094937,0.979428214892267,0.926687904842397,0.926687904842397,-0.0215996194479065
2017-12-01,207942.629302497,1.14338644139151,207942.629302497,206459.394535368,1.00718414761638,1.10796906229767,1.10796906229767,0.0201805218470987
2018-01-01,212497.266415975,1.07177164853172,212497.266415975,207671.761824343,1.02323620962832,1.1172096658188,1.1172096658188,0.0339326992083069
2018-02-01,195660.880683591,1.03483552588406,195660.880683591,195204.751030771,1.00233667290582,1.02567768937181,1.02567768937182,0.00469201516399293
2018-03-01,198763.290994809,1.17890335158703,198763.290994809,195940.200634756,1.01440791808372,1.15397566045528,1.15397566045528,0.0266621629701899
2018-04-01,193868.184757169,0.983314357799418,193868.184757169,196606.976346642,0.986069713087676,1.00548215399119,1.00548215399119,-0.0186830471946161
2018-05-01,197352.563468751,0.957438177103925,197352.563468751,197334.350802211,1.00009229344241,0.94698541896362,0.94698541896362,0.000195274103998113
2018-06-01,196379.868028676,0.956537434384077,196379.868028676,198162.433013981,0.991004526144574,0.945774135935762,0.945774135935761,-0.0106882722915029
2018-07-01,198992.799611165,0.958894289352815,198992.799611165,199073.226128543,0.999595995308148,0.96716564808409,0.96716564808409,0.00221557961883727
2018-08-01,201118.479339294,0.936876257564034,201118.479339294,200007.14644323,1.00555646593548,0.950593901803867,0.950593901803867,0.00923521209706648
2018-09-01,200874.874785993,0.924630962081759,200874.874785993,200900.145390985,0.999874213107501,0.885471616047038,0.885471616047039,0.00262973583862876
2018-10-01,202440.952040033,0.933398479406235,202440.952040033,201759.803375207,1.00337603751308,0.972970132846684,0.972970132846684,0.00604909379725521
2018-11-01,200856.436140254,0.925192814391528,200856.436140254,202632.9643741,0.991232777749991,0.926816205531052,0.926816205531051,-0.00499650953451615
2018-12-01,205245.003767654,1.14126817959478,205245.003767654,203535.916142256,1.00839698298851,1.14032008430738,1.14032008430738,0.00412520011620808
2019-01-01,200102.078616626,1.06815729754329,200102.078616626,204504.015122934,0.978475060728458,1.05649577186568,1.05649577186568,-0.0333239220096133
2019-02-01,204721.165584734,1.03386991260474,204721.165584734,205652.400452852,0.995471801612487,1.02472062134275,1.02472062134275,0.0031702654591519
2019-03-01,207818.644959169,1.18012456663077,207818.644959169,206925.062786342,1.00431838541351,1.14356919248845,1.14356919248845,0.0185322820216845
2019-04-01,210890.721880173,0.985176212504219,210890.721880173,208127.497736615,1.01327659330751,1.01389951200173,1.01389951200173,0.0294540711614134
2019-05-01,209292.997280017,0.957611829736105,209292.997280017,209195.478725858,1.00046615995122,0.971633082056375,0.971633082056376,0.00389242773697142
2019-06-01,211399.361550371,0.957315506526086,211399.361550371,210177.44853994,1.00581372082933,0.916771926739338,0.916771926739338,0.0115099337156156
2019-07-01,210988.446120511,0.958845022619222,210988.446120511,211110.360123523,0.999422510563,0.999495488390629,0.999495488390629,-0.000903898984769938
2019-08-01,211104.082301896,0.936351600973041,211104.082301896,212044.981604482,0.995562737229307,0.916552621295575,0.916552621295575,-0.00637573860277794
2019-09-01,213618.099487903,0.925094516466541,213618.099487903,213012.560781863,1.00284273708469,0.945949807082912,0.945949807082913,0.00662817843330879
2019-10-01,214072.551715503,0.933580171614201,214072.551715503,213975.142136533,1.00045523782808,0.923387881425831,0.923387881425831,0.0016227195674274
2019-11-01,218568.089221741,0.927588825639731,218568.089221741,214843.555624187,1.01733602661124,0.91715126720365,0.917151267203651,0.0261229130859733
2019-12-01,212161.477980943,1.13828316366459,212161.477980943,215627.416452906,0.983926262583035,1.14810191896325,1.14810191896325,-0.0320619202820543
